Sector_12,Fiscal_Year,Year_End,Budget_Amount,Split,z_Sector_Share_GDP,z_Sector_Share_Lag1,z_Sector_Share_Growth,z_Share_Log,z_Share_Log_Diff1,z_Share_LogDiff1_MA3,z_Budget_Lag1,z_Budget_Lag2,z_Budget_Growth_Lag1,z_GDP_Growth_Rate,z_Inflation_CPI,z_Exchange_Rate_USD,z_Fiscal_Deficit_GDP,z_Global_GDP_Growth,z_Election_Year,z_High_Inflation,z_GDP_Growth_Lag1,z_Inflation_Lag1,z_Inflation_x_Election,z_GDPGrowth_x_Election,z_Trend
agriculture forestry fishing,17-18,2018,179585.82,train,1.6529788058726824,1.8308495521344432,-1.000403790300415,1.4679288098544712,-1.035269440606217,-1.7767626596406039,-0.49045106567639185,-0.6475395018776302,5.930400650967182,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
agriculture forestry fishing,18-19,2019,195697.09,train,1.580156710795438,1.7187794639071028,-0.7384829898364093,1.4378777551281336,-0.7537285764211156,-1.448333190218683,0.8533626802643828,-0.44956029594310953,-0.23548677808749868,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
agriculture forestry fishing,19-20,2020,279726.11,train,1.507334615718193,1.6440660717555418,-0.7547067916519278,1.4069918429651425,-0.7710683071183302,-1.403101514229092,1.0099601503681352,0.940431767605889,0.40784864534402204,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
agriculture forestry fishing,20-21,2021,290868.94999999995,train,1.5619511870261267,1.5693526796039814,0.3228335666059292,1.4302363412754737,0.35320357323899493,-0.6814745821794759,1.8267009751012337,1.1024104951442668,-0.32995714394754755,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
agriculture forestry fishing,21-22,2022,329266.55,train,1.5255401394875046,1.625387723717652,-0.45260841301811744,1.4147941299951667,-0.45030741727419143,-0.5237784094697451,1.9350065620457075,1.9472174989308646,-0.1553770966781952,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
agriculture forestry fishing,22-23,2023,219625.78000000003,val,1.470923568179571,1.5880310276418717,-0.6121812599683893,1.3912210630948396,-0.6191827732321723,-0.44483939463253985,2.3082215238740336,2.059244858931891,-1.036078911542516,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
communication broadcasting culture and toursim,05-06,2006,8893.52,train,1.9624727099509718,-0.33583882026081474,-0.14631422356995583,1.587292301449043,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
communication broadcasting culture and toursim,06-07,2007,8686.48,train,2.0170892812589054,2.0363113805512354,0.2526018614897797,1.6070878630498617,0.2815702247066013,0.36645306484558465,-0.8057233102373448,-0.3252125644467319,-0.4494965982263574,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
communication broadcasting culture and toursim,07-08,2008,9808.84,train,2.035294805028217,2.092346424664906,-0.015688760422945782,1.6136088280129541,0.005860959020599561,0.1515127351985055,-0.8077356866800637,-0.7756664390903588,-0.16068461934456224,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
communication broadcasting culture and toursim,09-10,2010,27810.86,train,2.0899113763361497,2.1110247727027964,0.24327049107902163,1.6329453386827995,0.2720358788771023,0.21820425466911803,-0.7968266313079143,-0.7777479680914585,3.0706324598133414,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
communication broadcasting culture and toursim,10-11,2011,26793.57,train,2.1263224238747727,2.167059816816466,0.10893093430351694,1.6456520065767013,0.1343360953541813,0.14168270041626171,-0.6218515493462095,-0.7664640379829087,-0.47468496058951376,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
communication broadcasting culture and toursim,11-12,2012,21702.46,train,2.1445279476440833,2.204416512892247,-0.020141901212048716,1.6519512944701678,0.0012567948599901545,0.13928979192992838,-0.6317393508889709,-0.5854761771426131,-0.7652885614419491,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
communication broadcasting culture and toursim,12-13,2013,35015.68,train,2.162733471413395,2.2230948609301366,-0.02085473919146997,1.6582150932294883,0.0005196965222931415,-0.001824502493346683,-0.6812236526243349,-0.595703759433613,0.7564585905578891,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
communication broadcasting culture and toursim,13-14,2014,38654.68,train,2.162733471413395,2.241773208968027,-0.14631422356995583,1.6582150932294883,-0.12957746601061873,-0.1389875094188803,-0.5518225209361016,-0.6468885213771414,-0.20857036645641353,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
communication broadcasting culture and toursim,15-16,2016,34711.33,train,2.162733471413395,2.241773208968027,-0.14631422356995583,1.6582150932294883,-0.12957746601061873,-0.2069856090128866,-0.5164523611841046,-0.5130406971498469,-0.5986208598609553,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
communication broadcasting culture and toursim,16-17,2017,59671.0,train,2.2173500427213284,2.241773208968027,0.22794974387372552,1.67679749802544,0.25637333315802546,-0.0740115626914057,-0.5547807259705947,-0.47645509033473193,0.9565054491385427,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
communication broadcasting culture and toursim,17-18,2018,49264.71,train,2.235555566490639,2.2978082530816977,-0.023627324481605472,1.6829232509267453,-0.0023474732443697945,-0.007886698593152608,-0.3121790454932313,-0.5161005568459668,-0.7357081079826373,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
communication broadcasting culture and toursim,18-19,2019,98490.44,train,2.2537610902599505,2.3164866011195877,-0.024301428322749275,1.6890154378902997,-0.0030446273878803626,0.05787583566452571,-0.4133255527000486,-0.26516220211801395,1.4871005067146599,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
communication broadcasting culture and toursim,19-20,2020,181207.1,train,2.235555566490639,2.335164949157478,-0.26766028223111554,1.6829232509267453,-0.2561103046333571,-0.20847575459133932,0.06513609445814549,-0.36978447041811363,1.1852641334632052,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
communication broadcasting culture and toursim,20-21,2021,230130.90999999997,train,2.308377661567884,2.3164866011195877,0.34173695741888155,1.7070942319791667,0.3724463331859361,-0.013685289102572587,0.8691211118672181,0.1251188554865329,0.10595449615287153,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
communication broadcasting culture and toursim,21-22,2022,214101.45,train,2.308377661567884,2.3911999932711487,-0.14631422356995583,1.7070942319791667,-0.12957746601061873,-0.07944782336025094,1.3446481729764084,0.956731716112954,-0.5373287175246544,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
communication broadcasting culture and toursim,22-23,2023,250087.59,val,2.2901721377985726,2.3911999932711487,-0.26570308773658147,1.7011005714314698,-0.2540639414550129,-0.07838427313815363,1.188845875384146,1.4485996129410352,-0.08706060351469401,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
defense security,05-06,2006,113967.82,train,-0.750150331676389,-0.33583882026081474,-0.14631422356995583,-0.8894254340441459,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
defense security,06-07,2007,48266.09,train,-0.750150331676389,-0.7467624770943982,-0.14631422356995583,-0.8894254340441459,-0.12957746601061873,-0.2746006186895888,0.21557231406308158,-0.3252125644467319,-1.4972855498215352,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
defense security,07-08,2008,54387.39,train,-0.750150331676389,-0.7467624770943982,-0.14631422356995583,-0.8894254340441459,-0.12957746601061873,-0.2746006186895888,-0.4230318865641704,0.2807246095970369,-0.16519927837888787,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
defense security,09-10,2010,87219.78,train,-0.7319448079070779,-0.7467624770943982,1.0873707061518192,-0.8293123436942009,1.1189528246497509,0.3742942998548613,-0.36353439854825975,-0.3798243491424088,0.7379610207399819,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
defense security,10-11,2011,329832.97,train,-0.7137392841377667,-0.7280841290565081,1.0224399203769874,-0.772283364445358,1.0548967911457061,0.9898975674447329,-0.04441187056258601,-0.31828231149542796,4.863013378519861,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
defense security,11-12,2012,249362.15,train,-0.7137392841377667,-0.709405781018618,-0.14631422356995583,-0.772283364445358,-0.12957746601061873,0.9898975674447329,2.3137269830349916,0.011806424789406326,-0.8674929285334255,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
defense security,12-13,2013,141818.58,train,-0.7137392841377667,-0.709405781018618,-0.14631422356995583,-0.772283364445358,-0.12957746601061873,0.3410026489002792,1.5315709624869867,2.450979488131197,-1.2222401274069068,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
defense security,13-14,2014,156254.41999999998,train,-0.6955337603684555,-0.709405781018618,0.9640022131796429,-0.7180374187873712,0.9970940443915207,0.31096099998933235,0.48627465822755683,1.6419457479251278,-0.2126121255977519,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
defense security,15-16,2016,192356.3,train,-0.7137392841377667,-0.6907274329807277,-1.2037584490457638,-0.772283364445358,-1.2562489764127582,-0.2746006186895888,0.6265873724221892,0.560729268806196,0.032196550331367056,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
defense security,16-17,2017,310338.05,train,-0.7319448079070779,-0.709405781018618,-1.2566306603195547,-0.8293123436942009,-1.3140517231669435,-0.8902038862794568,0.9774885164033443,0.7058636371177951,0.7562827694790484,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
defense security,17-18,2018,265626.11,train,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-1.4757655049583815,2.1242412906050934,1.0688230179824454,-0.6782829121510984,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
defense security,18-19,2019,37205.54,train,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-0.8902038862794568,1.68965254077775,2.2549823795815627,-2.0341199690087355,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
defense security,19-20,2020,39026.05,train,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-0.2746006186895888,-0.5305376355185396,1.8054595829943105,-0.31272866057761456,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
defense security,20-21,2021,37002.0,train,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-0.2746006186895888,-0.5128427386979548,-0.49102438581702257,-0.503635182479686,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
defense security,21-22,2022,38135.08,train,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-0.2746006186895888,-0.5325159928463553,-0.4727214281190327,-0.34740601942446303,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
defense security,22-23,2023,47821.0,val,-0.7319448079070779,-0.7280841290565081,-0.14631422356995583,-0.8293123436942009,-0.12957746601061873,-0.2746006186895888,-0.5215027417851318,-0.4930707266829606,0.07565307653977457,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
economic services,05-06,2006,170679.0,train,-0.258601189904988,-0.33583882026081474,-0.14631422356995583,0.12932615440210576,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
economic services,06-07,2007,182168.45,train,-0.2403956661356769,-0.24244708007136398,0.34715974831875207,0.15376277190042534,0.3779635199929593,0.5167476631287932,0.7667906422643054,-0.3252125644467319,-0.2779074476487985,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
economic services,07-08,2008,202392.49,train,-0.22219014236636564,-0.2237687320334739,0.3364320532776978,0.17767382978649052,0.36704780942763243,0.5082378786592516,0.8784651907563585,0.8508848001717031,-0.19513529829691778,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
economic services,09-10,2010,275949.66,train,-0.18577909482774332,-0.20509038399558363,0.7986359353658727,0.22400642289924919,0.832736160012672,0.747432099251971,1.0750377452028481,0.9663968914665432,0.28294887373868427,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
economic services,10-11,2011,300147.1,train,-0.16757357105843224,-0.16773368791980328,0.3068761587768187,0.24646822400089385,0.33694719434095344,0.7261148068386044,1.7899948361082605,1.169724392333033,-0.2393232881992917,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
economic services,11-12,2012,342764.48,train,-0.14936804728912115,-0.1490553398819132,0.2978123511298837,0.26848520759749617,0.32770847236496337,0.7056690906955314,2.0251878337420504,1.9092500037791909,-0.1364780731421834,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
economic services,12-13,2013,404609.2,train,-0.14936804728912115,-0.1303769918440231,-0.14631422356995583,0.26848520759749617,-0.12957746601061873,0.20552870431986284,2.4394179900519046,2.15252508643166,-0.06367089936592799,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
economic services,13-14,2014,463665.78,train,-0.1311625235198099,-0.1303769918440231,0.28910398692008504,0.2900746498163932,0.31882857020939964,0.19611196592117838,3.040533028858588,2.5809896943377724,-0.12895651858796417,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
economic services,15-16,2016,587662.1499999999,train,-0.11295699975049882,-0.11169864380613284,0.28073055979527156,0.3112528394546728,0.31028698133043925,0.187057546424644,3.614548051943663,3.2027612275916546,0.10110170138625879,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
economic services,16-17,2017,625239.6900000001,train,-0.11295699975049882,-0.09302029576824275,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,0.187057546424644,4.819761411539078,3.796501490225725,-0.2842940462100707,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
economic services,17-18,2018,51887.06,train,-0.11295699975049882,-0.09302029576824275,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,-0.04599118336943355,5.185005597548163,5.043130355112098,-2.142229426467625,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
economic services,18-19,2019,51204.78,train,-0.11295699975049882,-0.09302029576824275,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,-0.2746006186895888,-0.3878369738526594,5.420925656986037,-0.43030931453290566,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
economic services,19-20,2020,55617.17,train,-0.11295699975049882,-0.09302029576824275,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,-0.2746006186895888,-0.3944685629143776,-0.34342001149214035,-0.24219541254994886,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
economic services,20-21,2021,71966.5,train,-0.14936804728912115,-0.09302029576824275,-0.9842888928149345,0.26848520759749617,-1.0178479495716974,-0.7362587838038216,-0.35158124794100204,-0.35027948602300507,0.15136047770360536,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
economic services,21-22,2022,96539.95,train,-0.1311625235198099,-0.1303769918440231,0.28910398692008504,0.2900746498163932,0.31882857020939964,-0.5032100540097441,-0.19266989483901903,-0.3059184072500056,0.24131593069304405,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
economic services,22-23,2023,76252.66,val,-0.11295699975049882,-0.11169864380613284,0.28073055979527156,0.3112528394546728,0.31028698133043925,-0.2746006186895888,0.046177824907534686,-0.1415462832954677,-0.8034178969135599,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
energy and natural resources,05-06,2006,27353.06,train,-0.4406564275980995,-0.33583882026081474,-0.14631422356995583,-0.15009058976485135,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
energy and natural resources,06-07,2007,31640.27,train,-0.4406564275980995,-0.42923056045026553,-0.14631422356995583,-0.15009058976485135,-0.12957746601061873,-0.2746006186895888,-0.6263012495755209,-0.3252125644467319,-0.10854584466021054,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
energy and natural resources,07-08,2008,37302.65,train,-0.4406564275980995,-0.42923056045026553,-0.14631422356995583,-0.15009058976485135,-0.12957746601061873,-0.2746006186895888,-0.5846306525460185,-0.5900787852217447,-0.06645133267733434,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
energy and natural resources,09-10,2010,71246.0,train,-0.4224509038287883,-0.42923056045026553,0.48815231171552975,-0.11876960761430042,0.5209496441503602,0.06349589311838363,-0.5295937508761883,-0.5469762352371805,1.3180341200435837,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
energy and natural resources,10-11,2011,73680.87,train,-0.40424538005947713,-0.4105522124123754,0.4705282412909351,-0.0883068434446272,0.5031247221761705,0.39232831147261715,-0.1996729726354779,-0.4900480658725829,-0.3406758593930537,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
energy and natural resources,11-12,2012,73942.15,train,-0.386039856290166,-0.3918738643744852,0.45385682332171634,-0.05865651726435534,0.4862506364629617,0.7123908116628374,-0.17600665197723536,-0.14879001226229657,-0.39868810671571286,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
energy and natural resources,12-13,2013,85874.31,train,-0.386039856290166,-0.3731955163365951,-0.14631422356995583,-0.05865651726435534,-0.12957746601061873,0.3742942998548649,-0.1734670764509914,-0.12431043093063437,-0.09976613455797578,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
energy and natural resources,13-14,2014,92370.92,train,-0.386039856290166,-0.3731955163365951,-0.14631422356995583,-0.05865651726435534,-0.12957746601061873,0.04546188150062777,-0.05748949871359436,-0.12168358637205971,-0.2621182530380958,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
